GCN_SEQNO,ETC_NAME,NDC,BN,LN,LN25,LN60,GNN,GNN60,Package_Description,TRADENAME,STR,STR60,RT,GCRT_DESC,ETC_ID,ETC_HIERARCHY_LEVEL,ETC_ULTIMATE_PARENT_ETC_ID,ETC_PARENT_ETC_ID,ETC_ULTIMATE_CHILD_IND,GCN,GCRT,HICL_SEQNO,HIC3,HIC3_SEQN,TC,prednisoneMultiplier,prednisodeEquivalentDose,category,subcategory
6789,Glucocorticoids,23490540702,DEXAMETHASONE,DEXAMETHASONE 4 MG TABLET,,DEXAMETHASONE 4 MG TABLET,DEXAMETHASONE,DEXAMETHASONE,BOTTLE,,4 MG,4 mg,ORAL,ORAL,2750,4,120,121,1,27428,1,2889,P5A,360,51,6.6666666667,26.666666667,,
45311,Glucocorticoids,23490590201,METHYLPREDNISOLONE,METHYLPREDNISOLONE 4 MG DOSEPK,,METHYLPREDNISOLONE 4 MG DOSEPK,METHYLPREDNISOLONE,METHYLPREDNISOLONE,DOSE-PACK,METHYLPREDNISOLONE TABLETS,4 MG,4 mg,ORAL,ORAL,2750,4,120,121,1,37499,1,2877,P5A,360,51,1,4,,
6719,Glucocorticoids,23490614401,PREDNISOLONE,PREDNISOLONE 15 MG/5 ML SYRUP,,PREDNISOLONE 15 MG/5 ML SYRUP,PREDNISOLONE,PREDNISOLONE,BOTTLE,,15 MG/5 ML,15 mg/5 mL,ORAL,ORAL,2750,4,120,121,1,26800,1,2874,P5A,360,51,1,15,,
6719,Glucocorticoids,23490614402,PREDNISOLONE,PREDNISOLONE 15 MG/5 ML SYRUP,,PREDNISOLONE 15 MG/5 ML SYRUP,PREDNISOLONE,PREDNISOLONE,BOTTLE,,15 MG/5 ML,15 mg/5 mL,ORAL,ORAL,2750,4,120,121,1,26800,1,2874,P5A,360,51,1,15,,
6719,Glucocorticoids,23490614403,PREDNISOLONE,PREDNISOLONE 15 MG/5 ML SYRUP,,PREDNISOLONE 15 MG/5 ML SYRUP,PREDNISOLONE,PREDNISOLONE,BOTTLE,,15 MG/5 ML,15 mg/5 mL,ORAL,ORAL,2750,4,120,121,1,26800,1,2874,P5A,360,51,1,15,,
6719,Glucocorticoids,23490614501,PREDNISOLONE,PREDNISOLONE 15 MG/5 ML SYRUP,,PREDNISOLONE 15 MG/5 ML SYRUP,PREDNISOLONE,PREDNISOLONE,BOTTLE,,15 MG/5 ML,15 mg/5 mL,ORAL,ORAL,2750,4,120,121,1,26800,1,2874,P5A,360,51,1,15,,
6719,Glucocorticoids,23490614502,PREDNISOLONE,PREDNISOLONE 15 MG/5 ML SYRUP,,PREDNISOLONE 15 MG/5 ML SYRUP,PREDNISOLONE,PREDNISOLONE,BOTTLE,,15 MG/5 ML,15 mg/5 mL,ORAL,ORAL,2750,4,120,121,1,26800,1,2874,P5A,360,51,1,15,,
6719,Glucocorticoids,23490614503,PREDNISOLONE,PREDNISOLONE 15 MG/5 ML SYRUP,,PREDNISOLONE 15 MG/5 ML SYRUP,PREDNISOLONE,PREDNISOLONE,BOTTLE,,15 MG/5 ML,15 mg/5 mL,ORAL,ORAL,2750,4,120,121,1,26800,1,2874,P5A,360,51,1,15,,
6749,Glucocorticoids,23490615701,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
6749,Glucocorticoids,23490615702,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
6749,Glucocorticoids,23490615703,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
6749,Glucocorticoids,23490615704,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
6749,Glucocorticoids,23490615705,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
6749,Glucocorticoids,23490615706,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
6749,Glucocorticoids,23490615707,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
6749,Glucocorticoids,23490615708,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
6751,Glucocorticoids,23490615800,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,23490615801,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,23490615802,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,23490615803,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,23490615804,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,23490615805,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,23490615807,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,23490615808,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,23490615809,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6753,Glucocorticoids,23490615901,PREDNISONE,PREDNISONE 5 MG TABLET,,PREDNISONE 5 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,5 MG,5 mg,ORAL,ORAL,2750,4,120,121,1,27176,1,2879,P5A,360,51,1,5,,
6753,Glucocorticoids,23490615902,PREDNISONE,PREDNISONE 5 MG TABLET,,PREDNISONE 5 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,5 MG,5 mg,ORAL,ORAL,2750,4,120,121,1,27176,1,2879,P5A,360,51,1,5,,
6753,Glucocorticoids,23490615903,PREDNISONE,PREDNISONE 5 MG TABLET,,PREDNISONE 5 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,5 MG,5 mg,ORAL,ORAL,2750,4,120,121,1,27176,1,2879,P5A,360,51,1,5,,
6753,Glucocorticoids,23490615904,PREDNISONE,PREDNISONE 5 MG TABLET,,PREDNISONE 5 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,5 MG,5 mg,ORAL,ORAL,2750,4,120,121,1,27176,1,2879,P5A,360,51,1,5,,
6753,Glucocorticoids,23490615905,PREDNISONE,PREDNISONE 5 MG TABLET,,PREDNISONE 5 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,5 MG,5 mg,ORAL,ORAL,2750,4,120,121,1,27176,1,2879,P5A,360,51,1,5,,
6753,Glucocorticoids,23490615906,PREDNISONE,PREDNISONE 5 MG TABLET,,PREDNISONE 5 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,5 MG,5 mg,ORAL,ORAL,2750,4,120,121,1,27176,1,2879,P5A,360,51,1,5,,
6746,Glucocorticoids,23490785400,PREDNISONE,PREDNISONE 5 MG/5 ML SOLUTION,,PREDNISONE 5 MG/5 ML SOLUTION,PREDNISONE,PREDNISONE,BOTTLE,,5 MG/5 ML,5 mg/5 mL,ORAL,ORAL,2750,4,120,121,1,27160,1,2879,P5A,360,51,1,5,,
66573,Glucocorticoids,23589006793,ASMALPRED PLUS,ASMALPRED PLUS ORAL SOLUTION,,ASMALPRED PLUS ORAL SOLUTION,PREDNISOLONE SOD PH/PEAK FLOW,PREDNISOLONE SODIUM PHOSPHATE/PEAK FLOW METER,KIT,,15 MG/5 ML,15 mg/5 mL,ORAL,ORAL,2750,4,120,121,1,28895,1,37106,P5A,360,51,1,15,,
66573,Glucocorticoids,23589007093,ASMALPRED,ASMALPRED 15 MG/5 ML SOLUTION,,ASMALPRED 15 MG/5 ML SOLUTION,PREDNISOLONE SOD PH/PEAK FLOW,PREDNISOLONE SODIUM PHOSPHATE/PEAK FLOW METER,KIT,,15 MG/5 ML,15 mg/5 mL,ORAL,ORAL,2750,4,120,121,1,28895,1,37106,P5A,360,51,1,15,,
6721,Glucocorticoids,23594050501,MILLIPRED,MILLIPRED 5 MG TABLET,,MILLIPRED 5 MG TABLET,PREDNISOLONE,PREDNISOLONE,BOTTLE,MILLIPRED,5 MG,5 mg,ORAL,ORAL,2750,4,120,121,1,26963,1,2874,P5A,360,51,1,5,,
66562,Glucocorticoids,23594050521,MILLIPRED DP,MILLIPRED DP 5 MG 6-DAY PACK,,MILLIPRED DP 5 MG 6-DAY PACK,PREDNISOLONE,PREDNISOLONE,DOSE-PACK,MILLIPRED,5 MG (21),5 mg (21 tabs),ORAL,ORAL,2750,4,120,121,1,28878,1,2874,P5A,360,51,1,5,,
66563,Glucocorticoids,23594050548,MILLIPRED DP,MILLIPRED DP 5 MG 12-DAY PACK,,MILLIPRED DP 5 MG 12-DAY PACK,PREDNISOLONE,PREDNISOLONE,DOSE-PACK,MILLIPRED,5 MG (48),5 mg (48 tabs),ORAL,ORAL,2750,4,120,121,1,28879,1,2874,P5A,360,51,1,5,,
63898,Glucocorticoids,23594051008,MILLIPRED,MILLIPRED 10 MG/5 ML SOLUTION,,MILLIPRED 10 MG/5 ML SOLUTION,PREDNISOLONE SOD PHOSPHATE,PREDNISOLONE SOD PHOSPHATE,BOTTLE,MILLIPRED,10 MG/5 ML,10 mg/5 mL,ORAL,ORAL,2750,4,120,121,1,99610,1,2871,P5A,360,51,1,10,,
64528,Glucocorticoids,23594091508,VERIPRED 20,VERIPRED 20 20 MG/5 ML SOLN,,VERIPRED 20 20 MG/5 ML SOLN,PREDNISOLONE SOD PHOSPHATE,PREDNISOLONE SOD PHOSPHATE,BOTTLE,VERIPRED 20,20 MG/5 ML,20 mg/5 mL,ORAL,ORAL,2750,4,120,121,1,14565,1,2871,P5A,360,51,1,20,,
6741,Glucocorticoids,23629004701,METHYLPREDNISOLONE,METHYLPREDNISOLONE 4 MG TABLET,,METHYLPREDNISOLONE 4 MG TABLET,METHYLPREDNISOLONE,METHYLPREDNISOLONE,BLIST PACK,,4 MG,4 mg,ORAL,ORAL,2750,4,120,121,1,27056,1,2877,P5A,360,51,1,4,,
6741,Glucocorticoids,23629004710,METHYLPREDNISOLONE,METHYLPREDNISOLONE 4 MG TABLET,,METHYLPREDNISOLONE 4 MG TABLET,METHYLPREDNISOLONE,METHYLPREDNISOLONE,BLIST PACK,,4 MG,4 mg,ORAL,ORAL,2750,4,120,121,1,27056,1,2877,P5A,360,51,1,4,,
6751,Glucocorticoids,23629016710,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
45311,Glucocorticoids,33358024121,METHYLPREDNISOLONE,METHYLPREDNISOLONE 4 MG DOSEPK,,METHYLPREDNISOLONE 4 MG DOSEPK,METHYLPREDNISOLONE,METHYLPREDNISOLONE,DOSE-PACK,,4 MG,4 mg,ORAL,ORAL,2750,4,120,121,1,37499,1,2877,P5A,360,51,1,4,,
6719,Glucocorticoids,33358029108,PREDNISOLONE,PREDNISOLONE 15 MG/5 ML SOLN,,PREDNISOLONE 15 MG/5 ML SOLN,PREDNISOLONE,PREDNISOLONE,BOTTLE,,15 MG/5 ML,15 mg/5 mL,ORAL,ORAL,2750,4,120,121,1,26800,1,2874,P5A,360,51,1,15,,
6753,Glucocorticoids,33358029212,PREDNISONE,PREDNISONE 5 MG TABLET,,PREDNISONE 5 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,,5 MG,5 mg,ORAL,ORAL,2750,4,120,121,1,27176,1,2879,P5A,360,51,1,5,,
6753,Glucocorticoids,33358029215,PREDNISONE,PREDNISONE 5 MG TABLET,,PREDNISONE 5 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,,5 MG,5 mg,ORAL,ORAL,2750,4,120,121,1,27176,1,2879,P5A,360,51,1,5,,
6753,Glucocorticoids,33358029221,PREDNISONE,PREDNISONE 5 MG TABLET,,PREDNISONE 5 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,,5 MG,5 mg,ORAL,ORAL,2750,4,120,121,1,27176,1,2879,P5A,360,51,1,5,,
6753,Glucocorticoids,33358029230,PREDNISONE,PREDNISONE 5 MG TABLET,,PREDNISONE 5 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,,5 MG,5 mg,ORAL,ORAL,2750,4,120,121,1,27176,1,2879,P5A,360,51,1,5,,
6753,Glucocorticoids,33358029278,PREDNISONE,PREDNISONE 5 MG TABLET,,PREDNISONE 5 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,,5 MG,5 mg,ORAL,ORAL,2750,4,120,121,1,27176,1,2879,P5A,360,51,1,5,,
6749,Glucocorticoids,33358029320,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
6749,Glucocorticoids,33358029330,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
6749,Glucocorticoids,33358029340,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
6751,Glucocorticoids,33358029415,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,33358029420,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE TABLETS,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,33358029430,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,33358029440,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,33358029460,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
45311,Glucocorticoids,35356019421,MEDROL,MEDROL 4 MG DOSEPAK,,MEDROL 4 MG DOSEPAK,METHYLPREDNISOLONE,METHYLPREDNISOLONE,DOSE-PACK,,4 MG,4 mg,ORAL,ORAL,2750,4,120,121,1,37499,1,2877,P5A,360,51,1,4,,
6787,Glucocorticoids,35356035930,DEXAMETHASONE,DEXAMETHASONE 1 MG TABLET,,DEXAMETHASONE 1 MG TABLET,DEXAMETHASONE,DEXAMETHASONE,BOTTLE,,1 MG,1 mg,ORAL,ORAL,2750,4,120,121,1,27424,1,2889,P5A,360,51,6.6666666667,6.6666666667,,
38375,Glucocorticoids,35356048804,PEDIAPRED,PEDIAPRED 6.7 MG/5 ML SOLN,,PEDIAPRED 6.7 MG/5 ML SOLN,PREDNISOLONE SOD PHOSPHATE,PREDNISOLONE SOD PHOSPHATE,BOTTLE,,5 MG/5 ML,5 mg base/5 mL (6.7 mg/5 mL),ORAL,ORAL,2750,4,120,121,1,9115,1,2871,P5A,360,51,1,5,,
6750,Glucocorticoids,35356058130,PREDNISONE,PREDNISONE 2.5 MG TABLET,,PREDNISONE 2.5 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,,2.5 MG,2.5 mg,ORAL,ORAL,2750,4,120,121,1,27173,1,2879,P5A,360,51,1,2.5,,
6753,Glucocorticoids,35356067320,PREDNISONE,PREDNISONE 5 MG TABLET,,PREDNISONE 5 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,5 MG,5 mg,ORAL,ORAL,2750,4,120,121,1,27176,1,2879,P5A,360,51,1,5,,
6753,Glucocorticoids,35356067321,PREDNISONE,PREDNISONE 5 MG TABLET,,PREDNISONE 5 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,5 MG,5 mg,ORAL,ORAL,2750,4,120,121,1,27176,1,2879,P5A,360,51,1,5,,
6753,Glucocorticoids,35356067330,PREDNISONE,PREDNISONE 5 MG TABLET,,PREDNISONE 5 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,5 MG,5 mg,ORAL,ORAL,2750,4,120,121,1,27176,1,2879,P5A,360,51,1,5,,
6751,Glucocorticoids,35356067415,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,35356067418,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,35356067420,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,35356067430,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6749,Glucocorticoids,35356067560,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
6749,Glucocorticoids,35356067648,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
6749,Glucocorticoids,35356067715,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
6749,Glucocorticoids,35356067720,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
6749,Glucocorticoids,35356067721,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
6749,Glucocorticoids,35356067728,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
6749,Glucocorticoids,35356067730,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
6749,Glucocorticoids,35356067740,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
6749,Glucocorticoids,35356067760,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
6749,Glucocorticoids,35356067790,PREDNISONE,PREDNISONE 10 MG TABLET,,PREDNISONE 10 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,10 MG,10 mg,ORAL,ORAL,2750,4,120,121,1,27172,1,2879,P5A,360,51,1,10,,
45311,Glucocorticoids,35356076321,METHYLPREDNISOLONE,METHYLPREDNISOLONE 4 MG DOSEPK,,METHYLPREDNISOLONE 4 MG DOSEPK,METHYLPREDNISOLONE,METHYLPREDNISOLONE,DOSE-PACK,METHYLPREDNISOLONE,4 MG,4 mg,ORAL,ORAL,2750,4,120,121,1,37499,1,2877,P5A,360,51,1,4,,
6751,Glucocorticoids,35356081810,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,35356081814,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,35356081815,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,35356081818,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,35356081820,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,35356081821,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6751,Glucocorticoids,35356081830,PREDNISONE,PREDNISONE 20 MG TABLET,,PREDNISONE 20 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,20 MG,20 mg,ORAL,ORAL,2750,4,120,121,1,27174,1,2879,P5A,360,51,1,20,,
6753,Glucocorticoids,35356081915,PREDNISONE,PREDNISONE 5 MG TABLET,,PREDNISONE 5 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,5 MG,5 mg,ORAL,ORAL,2750,4,120,121,1,27176,1,2879,P5A,360,51,1,5,,
6753,Glucocorticoids,35356081920,PREDNISONE,PREDNISONE 5 MG TABLET,,PREDNISONE 5 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,5 MG,5 mg,ORAL,ORAL,2750,4,120,121,1,27176,1,2879,P5A,360,51,1,5,,
6753,Glucocorticoids,35356081921,PREDNISONE,PREDNISONE 5 MG TABLET,,PREDNISONE 5 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,5 MG,5 mg,ORAL,ORAL,2750,4,120,121,1,27176,1,2879,P5A,360,51,1,5,,
6753,Glucocorticoids,35356081930,PREDNISONE,PREDNISONE 5 MG TABLET,,PREDNISONE 5 MG TABLET,PREDNISONE,PREDNISONE,BOTTLE,PREDNISONE,5 MG,5 mg,ORAL,ORAL,2750,4,120,121,1,27176,1,2879,P5A,360,51,1,5,,
